Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
04/24/2023,165,0,17,44,16,21,21,21,20,12,10,0,96,69,0,46,11,55,29,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,2,5,0,8,9,0,5,0,8,1,2,1
01/28/2023,177,0,22,32,23,30,23,22,24,16,7,0,106,71,0,53,5,53,47,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,6,5,5,0,13,9,0,4,0,8,9,0,1
04/11/2022,543,1,15,64,154,128,77,54,32,19,15,0,309,233,1,66,49,62,246,42,78,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,3,2,2,1,4,0,10,5,0,2,2,3,5,2,1
11/02/2020,2323,15,104,271,555,507,372,311,186,75,46,0,1188,1127,8,912,59,385,571,89,307,0,0,0,0,0,2,5,8,0,6,9,0,1,1,5,8,0,0,1,5,11,15,21,20,16,15,0,50,54,0,29,3,41,26,1,4
08/07/2022,441,3,37,61,86,95,65,60,42,19,13,0,244,197,0,115,34,118,105,12,57,0,0,0,0,1,0,0,2,0,1,2,0,1,0,1,1,0,0,2,2,2,5,4,9,6,7,0,21,16,0,12,0,15,9,0,1
07/01/2020,266,13,22,17,98,51,32,27,25,6,10,0,154,111,1,96,2,72,73,2,21,0,0,0,3,2,2,2,4,0,5,8,0,6,0,4,3,0,0,1,1,0,4,5,4,3,4,0,11,11,0,5,1,11,4,0,1
06/19/2021,30,2,4,6,11,5,1,2,1,4,0,0,18,12,0,11,2,6,6,2,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,0
04/04/2023,216,0,15,29,30,42,24,20,31,22,18,0,130,85,1,52,10,69,54,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,3,2,0,12,3,0,4,1,9,1,0,0
09/21/2021,468,6,33,119,98,82,65,48,30,18,8,0,247,220,1,90,14,143,141,28,52,0,0,0,1,1,1,1,2,0,0,6,0,0,0,4,2,0,0,0,3,3,6,4,9,4,4,0,16,17,0,7,0,21,5,0,0
04/14/2021,772,9,47,143,215,175,115,61,37,11,15,0,413,358,1,196,26,252,197,16,85,0,0,1,0,1,1,2,4,0,3,6,0,3,0,4,1,0,1,4,4,6,5,4,10,4,10,0,27,20,0,10,1,29,5,2,0
08/12/2021,592,2,29,60,173,180,79,49,26,19,6,0,287,305,0,115,24,130,223,23,77,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,4,4,3,9,1,3,5,0,13,16,0,4,0,13,9,2,1
01/22/2023,180,1,28,15,33,36,24,19,20,27,6,0,98,81,1,43,9,56,51,6,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4,3,1,1,6,9,3,0,14,13,1,5,0,14,6,0,3
08/14/2021,405,6,46,77,102,100,49,33,29,12,3,0,215,190,0,102,17,99,127,9,51,0,0,1,0,1,4,0,0,0,2,4,0,0,0,5,1,0,0,1,5,6,4,16,6,7,1,0,24,22,0,13,1,19,11,2,0
10/15/2020,907,2,34,86,266,213,112,115,72,28,15,0,465,442,0,404,22,123,250,25,83,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,1,2,6,4,4,8,4,5,0,19,15,0,6,0,17,9,2,0
04/20/2023,136,0,14,31,14,22,15,17,21,6,10,0,78,58,0,32,5,46,31,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,5,0,5,9,0,3,1,7,3,0,0
01/27/2021,657,14,47,75,146,131,102,92,61,33,17,0,337,320,0,201,31,149,175,29,72,0,0,0,0,0,3,4,7,0,4,10,0,2,1,8,3,0,0,0,2,4,4,8,7,14,8,0,27,20,0,13,1,16,14,2,1
12/19/2021,2584,12,109,399,796,662,344,214,104,42,23,0,1435,1138,11,291,96,717,890,210,380,0,0,0,0,3,4,4,1,0,8,4,0,3,0,4,5,0,0,3,16,10,19,19,14,16,12,0,51,58,0,19,5,56,27,1,1
08/28/2020,383,4,26,66,109,62,50,47,29,15,5,0,185,198,0,174,13,71,89,11,25,0,0,1,0,1,0,2,0,0,4,0,0,2,0,2,0,0,0,1,2,1,8,2,4,4,4,0,14,12,0,9,0,13,3,1,0
05/31/2021,45,2,18,4,8,10,8,4,5,2,4,0,23,22,0,11,1,19,9,3,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,2,1,0,3,4,3,3,2,0,12,6,0,1,0,13,3,0,1
03/27/2021,410,4,32,61,108,94,55,45,34,9,4,0,199,211,0,98,22,82,163,14,31,0,0,0,1,1,1,0,1,0,2,2,0,0,0,3,1,0,0,0,4,1,8,4,7,4,4,0,15,17,0,11,1,12,8,0,0
04/26/2020,434,51,128,12,83,55,96,67,57,32,32,0,228,206,0,181,20,95,66,19,53,0,1,0,4,3,13,11,19,0,22,29,0,18,2,23,8,0,0,0,11,5,23,21,28,20,20,0,56,72,0,59,2,37,25,5,0
10/11/2022,396,0,36,61,57,64,45,52,62,34,21,0,219,176,1,88,19,121,112,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,5,8,8,6,0,14,22,0,8,1,16,10,1,0
04/09/2022,281,1,13,52,47,79,37,23,17,19,7,0,144,134,3,40,26,28,128,17,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,3,0,2,3,2,0,5,8,0,2,0,5,5,1,0
03/20/2023,329,1,25,80,46,49,36,37,37,26,18,0,180,147,2,101,21,92,73,9,33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,1,1,4,3,1,5,7,0,14,11,0,6,0,11,8,0,0
04/21/2022,681,0,20,111,171,164,82,67,46,23,17,0,356,320,5,117,54,117,252,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,2,3,3,3,0,13,7,0,0,0,10,10,0,0
06/18/2020,184,14,29,24,43,34,30,29,9,5,10,0,94,88,2,91,7,36,32,3,15,0,0,1,1,0,5,4,3,0,7,7,0,6,0,7,1,0,0,2,2,5,3,1,4,6,6,0,16,13,0,11,0,9,8,0,1
10/05/2020,553,3,20,54,157,116,96,66,38,22,4,0,266,286,1,236,16,97,141,15,48,0,0,0,0,0,0,1,2,0,2,1,0,0,0,1,2,0,0,0,4,3,2,2,3,5,1,0,9,11,0,6,0,10,4,0,0
05/28/2022,613,2,32,91,114,132,94,66,55,40,21,0,349,264,0,141,42,101,202,37,90,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,1,3,4,2,2,4,7,9,0,22,10,0,5,1,14,10,1,1
07/17/2021,120,0,8,20,37,28,18,8,2,4,3,0,66,53,1,45,5,33,21,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,4,4,0,0,0,5,2,1,0
11/23/2021,722,4,40,172,166,143,84,68,43,22,24,0,347,373,2,130,21,169,234,52,116,0,0,1,0,2,1,0,0,0,1,3,0,1,0,3,0,0,0,0,2,5,4,7,8,7,7,0,19,21,0,9,3,12,14,2,0
11/01/2020,733,6,73,77,184,151,114,96,53,36,22,0,393,339,1,203,40,118,255,30,87,0,0,0,0,0,3,1,2,0,3,3,0,2,0,3,1,0,0,2,7,4,6,6,14,19,15,0,34,39,0,28,2,24,16,3,0
07/09/2022,574,2,33,88,90,105,75,88,67,46,15,0,316,258,0,153,39,143,125,31,83,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,3,3,3,1,3,9,5,6,0,13,20,0,6,2,14,9,1,1
06/27/2022,924,3,39,105,198,185,143,122,101,48,22,0,534,388,2,200,80,205,257,38,144,0,0,0,0,0,1,1,1,0,0,3,0,0,0,2,1,0,0,0,4,6,2,2,7,8,10,0,20,19,0,5,1,20,13,0,0
10/02/2022,176,2,21,20,32,19,23,20,29,15,18,0,99,77,0,34,15,50,43,12,22,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,2,2,0,3,5,4,5,0,9,12,0,2,3,8,6,2,0
02/08/2021,385,13,48,47,74,67,60,54,44,18,21,0,207,177,1,120,19,97,100,18,31,0,0,2,2,2,2,3,2,0,6,7,0,5,1,2,5,0,0,1,5,7,3,8,3,13,8,0,27,21,0,12,0,18,15,2,1
12/27/2021,9238,17,244,1477,2198,2008,1394,1033,690,294,143,1,5114,4094,30,2020,336,2445,1960,680,1797,0,0,0,0,2,5,4,6,0,6,11,0,3,1,9,4,0,0,14,24,28,27,33,51,36,31,0,130,114,0,51,4,135,43,9,2
12/22/2021,7509,18,149,997,2294,1846,1052,685,407,142,86,0,4183,3294,32,1136,238,2126,2116,646,1247,0,0,1,0,1,3,4,9,0,10,8,0,2,0,10,6,0,0,12,16,22,20,22,23,13,21,0,78,71,0,24,2,85,31,4,3
10/01/2021,383,4,30,79,94,85,46,35,26,13,5,0,202,177,4,70,26,99,110,37,41,0,0,0,0,2,0,2,0,0,3,1,0,2,0,1,1,0,0,0,4,4,1,7,5,5,4,0,18,12,0,4,1,15,8,1,1
04/16/2020,677,31,151,8,118,113,119,121,94,63,41,0,320,357,0,266,19,222,102,19,49,0,0,0,2,3,6,8,12,0,14,17,0,5,3,16,7,0,0,0,5,10,14,33,33,32,24,0,57,94,0,49,2,70,22,7,1
02/16/2021,213,5,33,24,65,30,43,22,17,8,4,0,113,99,1,49,10,41,78,10,25,0,0,0,0,0,1,3,1,0,1,4,0,2,0,2,1,0,0,0,2,3,3,7,7,6,5,0,23,10,0,6,0,16,9,2,0
01/30/2021,419,12,34,76,84,78,52,54,44,20,11,0,221,198,0,164,18,82,105,13,37,0,1,0,0,2,3,3,3,0,1,11,0,6,0,4,2,0,0,0,2,3,5,4,8,7,5,0,12,22,0,12,0,15,7,0,0
07/21/2022,970,0,46,126,175,178,126,154,106,61,44,0,550,420,0,232,65,282,221,51,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,8,8,8,7,0,22,24,0,13,1,19,11,1,1
03/17/2020,96,1,22,0,15,21,18,17,19,2,4,0,37,59,0,9,2,39,41,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,2,4,6,3,3,0,6,16,0,4,0,14,4,0,0
10/01/2022,204,2,27,25,27,47,24,20,26,16,19,0,111,93,0,49,12,56,60,6,21,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,1,0,0,1,1,4,1,2,3,4,11,0,12,15,0,5,0,8,12,1,1
07/13/2022,974,0,43,120,186,195,146,149,92,57,29,0,542,427,5,236,54,270,244,39,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,10,9,7,0,25,18,0,15,1,14,11,1,1
03/27/2022,173,1,5,26,43,51,23,11,9,6,4,0,96,76,1,19,7,13,89,12,33,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,4,1,0,1,1,1,2,0,0
08/01/2023,86,0,1,6,8,15,20,11,14,8,4,0,62,24,0,23,3,23,24,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
11/10/2020,3352,14,139,397,815,690,546,436,287,126,55,0,1719,1626,7,1388,106,570,815,132,341,0,0,0,1,0,1,7,5,0,10,4,0,3,0,8,3,0,0,0,4,12,15,22,31,33,22,0,61,78,0,45,1,53,31,7,2
03/02/2023,438,3,30,76,67,57,63,52,53,47,22,1,242,195,1,111,20,162,86,22,37,0,0,0,0,0,2,0,1,0,0,3,0,1,0,1,1,0,0,0,3,5,3,4,1,6,8,0,8,22,0,3,0,16,7,3,1
04/05/2022,531,1,13,122,138,120,70,43,23,13,2,0,286,245,0,78,37,66,236,34,80,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3,0,5,0,3,0,10,3,0,2,0,9,2,0,0
11/27/2022,285,0,40,32,49,53,40,35,30,25,21,0,180,105,0,82,15,94,58,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,6,5,11,7,0,24,16,0,10,3,17,9,1,0
04/10/2021,557,8,50,88,150,112,91,65,28,15,8,0,281,275,1,157,29,164,145,17,45,0,0,0,1,0,4,1,2,0,5,3,0,3,0,4,1,0,0,1,5,4,9,12,7,8,4,0,21,29,0,10,1,33,5,0,1
03/16/2023,307,1,22,72,48,42,35,33,40,23,14,0,174,131,2,72,14,99,77,13,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,0,3,5,4,4,0,13,9,0,6,2,12,1,0,1
04/18/2023,192,0,17,38,25,25,26,21,17,14,26,0,110,82,0,54,8,54,50,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,4,6,0,10,7,0,3,1,6,7,0,0
05/21/2023,31,0,8,2,1,2,5,3,5,4,9,0,15,16,0,9,3,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,3,5,0,2,0,4,1,0,1
06/05/2021,62,6,10,14,13,9,7,8,7,2,2,0,33,29,0,17,2,24,11,2,6,0,0,0,1,1,2,1,1,0,2,4,0,2,0,3,1,0,0,0,0,3,1,4,1,0,1,0,7,3,0,0,0,8,2,0,0
05/02/2020,719,49,166,25,142,126,154,143,74,40,15,0,343,376,0,424,9,121,72,11,82,0,0,0,1,8,14,11,15,0,20,29,0,11,3,24,10,1,0,2,10,8,27,35,32,33,19,0,67,99,0,65,4,63,28,4,2
10/27/2022,501,3,30,105,80,63,58,70,61,32,32,0,267,234,0,113,19,177,108,24,60,0,0,0,0,0,0,2,1,0,1,2,0,0,0,1,2,0,0,1,1,1,0,5,8,5,9,0,13,17,0,6,0,12,10,1,1
08/29/2020,234,4,24,24,73,37,41,25,22,12,0,0,128,106,0,109,6,28,64,7,20,0,0,0,0,1,1,1,1,0,2,2,0,1,1,0,2,0,0,2,2,3,2,3,5,7,0,0,10,14,0,11,0,8,5,0,0
03/26/2022,197,1,6,28,50,46,31,21,11,6,4,0,100,96,1,35,19,13,89,8,33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,0,5,1,0,1,0,5,0,0,0
10/13/2020,876,5,29,89,249,195,134,108,58,24,19,0,444,429,3,398,18,125,228,35,72,0,0,0,0,0,2,2,1,0,1,4,0,1,0,3,1,0,0,2,3,2,6,5,6,2,3,0,15,14,0,9,1,7,8,3,1
04/30/2020,1274,40,166,57,230,221,230,189,150,95,102,0,628,644,2,634,26,269,172,36,137,0,0,3,0,4,8,11,14,0,17,23,0,13,1,18,8,0,0,1,11,16,12,33,40,24,29,0,75,91,0,62,8,57,31,6,2
05/07/2021,365,11,38,68,91,69,63,41,17,9,7,0,194,171,0,108,13,141,55,7,41,0,0,0,2,1,4,2,2,0,4,7,0,2,0,8,1,0,0,1,2,5,3,11,4,4,8,0,23,15,0,6,1,22,9,0,0
12/15/2020,1613,22,84,214,361,270,259,242,156,67,44,0,818,786,9,683,48,299,337,77,169,0,0,0,3,4,7,6,2,0,7,15,0,10,1,6,5,0,0,1,2,5,10,13,26,14,13,0,36,48,0,27,5,33,13,3,3
04/25/2022,938,0,20,212,194,203,111,100,64,31,23,0,520,414,4,159,78,136,349,66,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,3,3,5,0,12,8,0,7,0,4,9,0,0
07/18/2023,64,0,7,10,11,14,7,7,9,5,1,0,45,19,0,10,5,18,16,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,3,4,0,3,0,2,2,0,0
07/31/2022,451,1,25,77,95,71,51,67,46,28,16,0,261,190,0,101,30,117,125,24,54,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,3,3,4,3,2,6,0,13,12,0,5,1,9,6,3,1
01/07/2021,1381,17,90,166,367,277,187,157,147,50,30,0,677,695,9,497,63,217,424,39,141,0,0,1,0,4,3,6,3,0,6,11,0,7,1,7,2,0,0,0,5,10,8,17,18,15,17,0,41,49,0,25,4,34,23,3,1
06/20/2021,27,1,5,6,6,4,4,2,5,0,0,0,16,11,0,10,0,6,4,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,3,2,0,2,0,3,0,0,0
01/06/2021,1454,13,62,190,415,296,205,154,107,63,24,0,754,692,8,480,62,293,426,53,140,0,0,0,0,2,5,1,5,0,6,7,0,3,2,4,3,1,0,1,3,4,5,10,11,15,13,0,23,39,0,19,3,24,14,0,2
07/24/2022,518,2,34,81,111,82,69,70,56,32,17,0,304,212,2,107,32,158,129,20,72,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,2,3,3,3,2,5,6,10,0,20,14,0,4,1,21,7,0,1
06/09/2023,31,0,2,3,6,6,6,4,2,4,0,0,20,11,0,8,1,6,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0
01/14/2021,1053,15,60,135,221,232,175,127,93,46,24,0,547,506,0,412,57,180,251,43,110,0,0,0,1,2,3,2,7,0,3,12,0,5,4,3,3,0,0,0,2,6,7,7,10,19,9,0,33,27,0,16,2,25,12,4,1
05/14/2022,732,1,25,122,132,152,104,99,59,36,27,1,402,328,2,155,57,130,236,32,122,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,3,1,2,1,5,9,1,13,12,0,2,2,14,6,0,1
06/01/2023,65,1,3,6,12,7,7,10,13,7,3,0,41,24,0,12,5,27,12,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,2,0,1,0
03/28/2020,248,4,129,2,27,54,36,44,38,28,19,0,138,110,0,38,7,140,44,10,9,0,0,0,0,2,0,1,1,0,1,3,0,1,0,2,1,0,0,1,5,10,18,33,21,22,19,0,67,62,0,22,2,83,16,6,0
08/19/2022,600,4,39,69,109,127,73,78,84,35,25,0,362,237,1,174,27,138,153,28,80,0,0,0,0,1,1,0,2,0,2,2,0,1,1,0,2,0,0,4,3,6,2,5,5,5,9,0,21,18,0,10,0,12,15,2,0
10/23/2021,221,2,19,37,40,57,24,27,21,7,8,0,110,111,0,43,7,58,82,15,16,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,3,4,4,3,3,0,9,10,0,4,0,6,7,1,1
07/23/2023,34,1,3,2,7,2,4,7,6,3,3,0,21,13,0,4,0,13,13,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,2,1,0
02/14/2021,143,9,23,22,38,29,19,17,4,12,2,0,75,68,0,32,8,26,53,7,17,0,0,0,0,0,2,3,4,0,4,5,0,2,0,3,4,0,0,1,3,4,0,4,5,4,2,0,12,11,0,8,0,10,5,0,0
06/07/2022,1103,1,25,254,200,219,141,131,83,46,29,0,636,464,3,263,72,244,331,40,153,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,2,4,2,3,3,3,6,0,16,9,0,4,0,11,9,1,0
11/30/2021,1171,2,51,272,254,231,151,134,73,35,21,0,577,591,3,207,31,274,356,101,202,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,2,3,6,9,6,10,8,7,0,24,27,0,7,0,24,14,4,2
01/30/2023,423,2,37,116,63,58,52,54,42,22,16,0,264,159,0,116,21,164,75,21,26,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,5,2,3,2,4,11,6,4,0,20,17,0,11,2,14,9,1,0
01/17/2023,468,2,32,108,59,62,76,64,52,31,16,0,261,207,0,130,25,154,102,29,28,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1,2,1,3,5,3,10,7,0,22,10,0,9,1,13,8,0,1
07/02/2022,542,0,27,80,106,92,83,71,48,43,19,0,333,209,0,124,37,128,160,27,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,6,6,4,4,0,15,12,0,3,1,13,9,0,1
01/15/2023,153,1,20,16,20,25,20,28,18,11,15,0,84,69,0,43,14,38,36,13,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,2,3,3,8,0,11,9,0,4,3,5,8,0,0
11/04/2021,495,1,25,151,100,110,53,35,28,11,7,0,272,223,0,74,13,113,161,45,89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,2,5,7,2,5,0,11,14,0,9,0,8,5,3,0
12/11/2022,317,2,45,41,52,62,39,43,33,25,22,0,192,125,0,76,16,99,82,17,27,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,3,4,2,4,6,6,8,12,0,21,24,0,13,2,19,10,1,0
10/29/2020,1887,4,87,216,543,405,300,194,131,60,38,0,977,908,2,798,69,228,520,81,191,0,0,0,0,0,1,1,2,0,2,2,0,1,0,0,3,0,0,2,5,12,10,10,17,14,17,0,47,39,1,28,1,31,21,4,2
02/16/2022,367,3,18,95,88,62,48,28,24,12,9,1,188,179,0,74,32,48,118,27,68,0,0,0,0,0,1,2,0,0,1,2,0,0,0,3,0,0,0,1,0,0,4,3,2,5,3,0,10,8,0,4,2,8,4,0,0
08/17/2021,558,3,38,80,156,128,78,57,36,15,8,0,271,283,4,120,20,169,156,27,66,0,0,0,0,1,1,0,1,0,0,3,0,0,1,1,1,0,0,0,4,6,1,9,7,5,6,0,25,13,0,8,0,21,8,1,0
07/28/2022,874,1,46,124,182,170,118,113,93,48,26,0,505,368,1,181,50,310,167,51,115,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,6,1,3,6,12,3,11,0,27,19,0,10,2,19,13,2,0
06/18/2022,547,2,30,66,96,125,85,72,56,32,15,0,319,227,1,121,37,136,146,26,81,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,1,0,4,1,5,6,5,8,0,20,10,0,3,2,13,9,1,2
04/02/2021,675,3,55,83,202,139,107,81,39,17,7,0,346,329,0,182,44,148,224,16,61,0,0,0,0,1,0,1,1,0,2,1,0,1,0,1,1,0,0,2,3,4,13,8,13,9,3,0,25,30,0,16,0,29,9,1,0
09/20/2020,108,6,17,14,31,28,13,9,5,7,1,0,57,51,0,32,9,14,47,2,4,0,0,0,0,0,3,1,2,0,3,3,0,3,0,1,2,0,0,0,2,2,1,5,3,3,1,0,6,11,0,5,0,7,4,1,0
02/06/2022,291,23,34,77,58,48,43,30,15,12,8,0,145,146,0,47,22,36,81,24,81,0,1,2,1,2,6,5,6,0,7,16,0,8,0,8,6,1,0,1,2,4,5,3,4,5,10,0,18,16,0,5,5,12,9,3,0
06/29/2020,279,7,31,22,89,55,36,40,17,9,11,0,137,140,2,112,4,67,63,7,26,0,0,0,0,0,2,2,3,0,4,3,0,3,0,2,2,0,0,1,4,3,4,5,7,1,6,0,12,19,0,14,0,11,5,0,1
12/28/2020,1665,18,79,202,367,360,217,243,170,66,40,0,846,814,5,677,75,293,362,77,181,0,0,0,0,3,2,7,6,0,6,12,0,7,1,4,6,0,0,2,3,1,7,18,14,20,14,0,38,41,0,22,4,30,20,3,0
05/10/2021,399,6,43,103,66,72,67,50,29,7,5,0,217,182,0,84,20,180,69,9,37,1,0,0,1,0,0,2,2,0,4,2,0,0,0,5,1,0,0,0,4,5,9,11,7,5,2,0,24,19,0,5,0,29,6,2,1
05/26/2020,749,23,77,61,158,127,137,128,76,40,22,0,392,353,4,406,19,138,73,32,81,0,0,0,0,2,8,9,4,0,8,15,0,7,1,12,3,0,0,2,3,6,8,27,13,10,8,0,42,35,0,30,1,29,13,1,3
09/13/2021,554,7,41,129,127,120,64,46,35,24,9,0,278,276,0,104,22,172,125,51,80,0,0,2,1,0,3,1,0,0,1,6,0,4,0,2,1,0,0,2,3,4,5,10,7,5,5,0,26,15,0,7,0,25,8,0,1
04/03/2020,464,24,160,2,71,63,77,94,78,49,30,0,253,211,0,119,28,197,85,15,20,0,0,1,2,2,4,6,9,0,11,13,0,3,0,19,2,0,0,2,7,9,23,25,39,33,22,0,75,85,0,37,4,93,19,4,3
01/03/2023,522,0,48,54,93,89,68,81,60,44,33,0,300,221,1,142,28,146,129,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,6,7,10,11,0,23,25,0,16,1,18,7,5,1
05/31/2022,1651,1,43,379,297,327,220,184,141,65,38,0,961,690,0,355,124,337,513,95,227,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,4,2,6,8,5,14,0,23,20,0,5,2,18,16,2,0
08/30/2021,596,5,41,135,123,127,89,61,32,22,7,0,315,281,0,161,12,150,138,32,103,0,0,0,1,1,1,0,2,0,3,2,0,2,0,3,0,0,0,1,5,4,9,6,5,7,4,0,21,20,0,11,0,20,7,3,0
11/06/2021,315,4,18,62,61,75,48,31,22,9,7,0,158,153,4,48,4,61,108,32,62,0,0,0,0,0,1,0,3,0,2,2,0,0,0,4,0,0,0,0,2,3,2,0,1,5,5,0,8,10,0,3,1,7,5,1,1
03/21/2021,221,4,48,28,69,44,27,24,17,8,4,0,101,120,0,51,10,57,84,6,13,0,0,0,0,0,1,0,3,0,2,2,0,1,1,0,2,0,0,1,6,7,3,8,9,8,6,0,30,18,0,10,1,26,11,0,0
07/25/2021,141,3,13,19,43,34,18,13,6,6,2,0,78,62,1,14,9,44,49,7,18,0,0,1,1,1,0,0,0,0,1,2,0,0,0,2,1,0,0,0,1,2,2,2,2,3,1,0,6,7,0,2,0,6,3,1,1
08/28/2022,346,2,37,68,60,72,43,38,28,19,18,0,211,134,1,93,12,84,110,14,33,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,3,2,4,4,2,6,5,11,0,22,15,0,4,0,15,16,2,0
